"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"ne serait pas un luxe#negative";"1";"1";"1";"ne être pas un luxe";"G V G D N";"ne#164 serait#4 pas#440 un#532 luxe#8"
"déçue à un point inimaginable#strongnegative";"1";"1";"1";"déçue à un point inimaginable";"N P D N G";"déçue#3 à#525 un#532 point#31 inimaginable#1"
"un peu juste question confort#negative";"1";"1";"1";"un peu juste question confort";"D N G N N";"un#532 peu#98 juste#33 question#2 confort#12"
"magnifique situé sur la croisette#strongpositive";"1";"1";"1";"magnifique situer sur le croisette";"N V P D N";"magnifique#40 situé#55 sur#154 la#759 croisette#4"
"peu concerné par les clients#negative";"1";"1";"1";"peu concerner par le client";"G V P D N";"peu#98 concerné#1 par#106 les#615 clients#17"
"animateurs francophones de l’ hôtel#positive";"1";"1";"1";"animateur francophone de l’ hôtel";"N G P D N";"animateurs#19 francophones#2 de#1261 l’#38 hôtel#294"
"n' est pas au top#negative";"1";"1";"1";"n' être pas au top";"G V G P D";"n'#132 est#573 pas#440 au#212 top#24"
"un peu bruyante la nuit#negative";"1";"1";"1";"un peu bruyant le nuit";"D G G D N";"un#532 peu#98 bruyante#7 la#759 nuit#39"
"n' a pas était compétente#negative";"1";"1";"1";"n' avoir pas être compétent";"G V G V G";"n'#132 a#345 pas#440 était#108 compétente#2"
"les vigiles des plus courtois#positive";"1";"1";"1";"le vigile des plus courtois";"D N P D N";"les#615 vigiles#1 des#322 plus#147 courtois#5"
"n' est pas très large#negative";"1";"1";"1";"n' être pas très large";"G V G G G";"n'#132 est#573 pas#440 très#496 large#3"
"très gentil avec les enfants#strongpositive";"0";"2";"3";"très gentil avec le enfant";"G G P D N";"très#496 gentil#9 avec#217 les#615 enfants#80"
"ne mérite pas 4 étoiles#negative";"0";"2";"3";"ne mériter pas 4 étoile";"G V G D N";"ne#164 mérite#9 pas#440 4#49 étoiles#30"
"bon rapport qualité / prix#strongpositive";"0";"1";"6";"bon rapport qualité / prix";"G N N P N";"bon#149 rapport#37 qualité#65 /#45 prix#78"
"au pied de l' hôtel#positive";"0";"1";"4";"au pied de le hôtel";"P N P D N";"au#212 pied#23 de#1261 l'#456 hôtel#294"
"ne mérite pas 4 étoiles#strongnegative";"0";"1";"3";"ne mériter pas 4 étoile";"G V G D N";"ne#164 mérite#9 pas#440 4#49 étoiles#30"
"très bon rapport qualité prix#positive";"0";"1";"4";"très bon rapport qualité prix";"G G N N N";"très#496 bon#149 rapport#37 qualité#65 prix#78"
"à l' écoute des vacanciers#positive";"0";"1";"2";"à le écoute des vacancier";"P D N P N";"à#525 l'#456 écoute#10 des#322 vacanciers#11"
"très bon rapport qualité prix#strongpositive";"0";"1";"4";"très bon rapport qualité prix";"G G N N N";"très#496 bon#149 rapport#37 qualité#65 prix#78"
"la gare saint · lazare#positive";"0";"1";"2";"le gare Saint · Lazare";"D N V G N";"la#759 gare#22 saint#3 ·#182 lazare#2"
"laisse les vacanciers à l’ écart#negative";"1";"1";"1";"laisser le vacancier à l’ écart";"V D N P D N";"laisse#5 les#615 vacanciers#11 à#525 l’#38 écart#1"
"ne reflète pas ses 5 étoiles#negative";"1";"1";"1";"ne refléter pas son 5 étoile";"G V G D G N";"ne#164 reflète#1 pas#440 ses#23 5#41 étoiles#30"
"peu de choix hormis des pizzas#negative";"1";"1";"1";"peu de choix hormis un pizza";"G P N P D N";"peu#98 de#1261 choix#22 hormis#3 des#322 pizzas#4"
"il est accueillant pour les enfants#positive";"1";"1";"1";"il être accueillant pour le enfant";"Q V G P D N";"il#220 est#573 accueillant#16 pour#433 les#615 enfants#80"
"à volonté 24 sur 24 heures#positive";"1";"1";"1";"à volonté 24 sur 24 heure";"P N G P D N";"à#525 volonté#5 24#7 sur#154 24#7 heures#11"
"sont les uns sur les autres#negative";"1";"1";"1";"sont le uns sur le autre";"G D P P D G";"sont#189 les#615 uns#5 sur#154 les#615 autres#27"
"ne mérite surement pas 4 étoiles#negative";"1";"1";"1";"ne mériter surement pas 4 étoile";"G V G G D N";"ne#164 mérite#9 surement#4 pas#440 4#49 étoiles#30"
"5min à pied de la gare#positive";"1";"1";"1";"5min à pied de le gare";"N P N P D N";"5min#1 à#525 pied#23 de#1261 la#759 gare#22"
"pas de bar à l' hôtel#negative";"1";"1";"1";"pas de bar à le hôtel";"G P N P D N";"pas#440 de#1261 bar#29 à#525 l'#456 hôtel#294"
"sont toujours près à la plaisanterie#strongpositive";"1";"1";"1";"être toujours près à le plaisanterie";"V G G P D N";"sont#189 toujours#45 près#20 à#525 la#759 plaisanterie#1"
"propose la mer à 300 m#negative";"1";"1";"1";"proposer le mer à 300 m";"V D N P D N";"propose#5 la#759 mer#35 à#525 300#2 m#8"
"avec 1 ou 2 chaînes française#negative";"1";"1";"1";"avec 1 ou 2 chaîne français";"P D C D N G";"avec#217 1#24 ou#67 2#51 chaînes#3 française#2"
"très disponible durant tous le séjour#strongpositive";"1";"1";"1";"très disponible durant tout le séjour";"G G P D D N";"très#496 disponible#5 durant#8 tous#60 le#712 séjour#103"
"juste un petit peu trop pour#negative";"1";"1";"1";"juste un petit peu trop pour";"G D G G G P";"juste#33 un#532 petit#111 peu#98 trop#61 pour#433"
"identique tout au long du sejour#negative";"1";"1";"1";"identique tout au long du sejour";"G G P G D N";"identique#1 tout#148 au#212 long#13 du#283 sejour#21"
"bonnes activites divertissantes pour s occuper#strongpositive";"1";"1";"1";"bon activites divertissant pour s occuper";"G N G P N V";"bonnes#12 activites#4 divertissantes#1 pour#433 s#6 occuper#1"
"rangés les uns derrière les autres#negative";"1";"1";"1";"ranger le uns derrière le autres";"V D P P D P";"rangés#1 les#615 uns#5 derrière#4 les#615 autres#27"
"ne le recommande pas du tout#strongnegative";"1";"1";"1";"ne le recommander pas du tout";"G Q V G D N";"ne#164 le#712 recommande#22 pas#440 du#283 tout#148"
"vue sur la cage d' ascenseur#negative";"1";"1";"1";"vue sur le cage d' ascenseur";"N P D N P N";"vue#28 sur#154 la#759 cage#3 d'#265 ascenseur#4"
"payant 15 € de l' heure#negative";"1";"1";"1";"payer 15 € de le heure";"V D N P D N";"payant#18 15#10 €#17 de#1261 l'#456 heure#18"
"ne cherche pas à nous aider#negative";"1";"1";"1";"ne chercher pas à lui aider";"G V G P Q V";"ne#164 cherche#7 pas#440 à#525 nous#299 aider#3"
"ne vaut pas les 4 *#strongnegative";"1";"1";"1";"ne valoir pas le 4 *";"G V G D G N";"ne#164 vaut#13 pas#440 les#615 4#49 *#26"
"l' usine à touristes par excellence#strongnegative";"1";"1";"1";"le usine à touriste par excellence";"D N P N P N";"l'#456 usine#8 à#525 touristes#9 par#106 excellence#1"
"très pratique pour reprendre sont train#positive";"1";"1";"1";"très pratique pour reprendre sont train";"G G P V G G";"très#496 pratique#23 pour#433 reprendre#1 sont#189 train#12"
"ami des guêpes et des frelons#strongnegative";"1";"1";"1";"ami des guêpe et des frelon";"N P N C P N";"ami#2 des#322 guêpes#1 et#967 des#322 frelons#1"
"chacun y trouve à son goût#positive";"1";"1";"1";"chacun y trouver à son goût";"P Q V P D N";"chacun#6 y#149 trouve#14 à#525 son#29 goût#4"
"sera entièrement rénové en juillet 2014#positive";"1";"1";"1";"être entièrement rénover en juillet 2014";"V G V P N G";"sera#4 entièrement#2 rénové#4 en#372 juillet#15 2014#1"
"vraiment très très belle à découvrir#positive";"1";"1";"1";"vraiment très très beau à découvrir";"G G G G P V";"vraiment#53 très#496 très#496 belle#29 à#525 découvrir#3"
"le point noir de ce séjour#strongnegative";"1";"1";"1";"le point noir de ce séjour";"D N G P D N";"le#712 point#31 noir#3 de#1261 ce#138 séjour#103"
"meme pas propre a l' arrivee#negative";"1";"1";"1";"meme pas propre avoir le arrivee";"G G G V D N";"meme#15 pas#440 propre#60 a#345 l'#456 arrivee#2"
"il faudrai plusieurs points d' eau#negative";"1";"1";"1";"il faudrai plusieurs point d' eau";"Q V D N P N";"il#220 faudrai#1 plusieurs#14 points#23 d'#265 eau#39"
"sont en commun sur le palier#negative";"1";"1";"1";"être en commun sur le palier";"V P N P D N";"sont#189 en#372 commun#4 sur#154 le#712 palier#1"
"une super vue sur la mer#strongpositive";"1";"1";"1";"un super vue sur le mer";"D G N P D N";"une#293 super#54 vue#28 sur#154 la#759 mer#35"
"fortement marqué par les précédents clients#negative";"1";"1";"1";"fortement marquer par le précédent client";"G V P D G N";"fortement#5 marqué#2 par#106 les#615 précédents#3 clients#17"
"0 vue de notre autre chambre#negative";"1";"1";"1";"0 vue de son autre chambre";"D N P D G N";"0#1 vue#28 de#1261 notre#67 autre#23 chambre#131"
"dans laquelle le camping est placé#positive";"1";"1";"1";"dans laquelle le camping être placer";"P P D N V V";"dans#266 laquelle#3 le#712 camping#210 est#573 placé#16"
"surtout avec enfants en bas âge#negative";"1";"1";"1";"surtout avec enfant en bas âge";"G P N P G N";"surtout#22 avec#217 enfants#80 en#372 bas#18 âge#12"
"tout le confort qui va avec#positive";"1";"1";"1";"tout le confort qui aller avec";"G D N P V P";"tout#148 le#712 confort#12 qui#183 va#11 avec#217"
"se termine à 23h le soir#negative";"1";"1";"1";"se terminer à 23h le soir";"Q V P D D N";"se#96 termine#1 à#525 23h#5 le#712 soir#34"
"pour éviter les troubleurs de paix#positive";"1";"1";"1";"pour éviter le troubleurs de paix";"P V D N P N";"pour#433 éviter#12 les#615 troubleurs#1 de#1261 paix#2"
"très bien placé dans la ville#positive";"1";"1";"1";"très bien placer dans le ville";"G G V P D N";"très#496 bien#227 placé#16 dans#266 la#759 ville#50"
"se situe en bord de mer#positive";"1";"1";"1";"se situer en bord de mer";"Q V P N P N";"se#96 situe#7 en#372 bord#19 de#1261 mer#35"
"évite les produits de la mer#negative";"1";"1";"1";"éviter le produit de le mer";"V D N P D N";"évite#1 les#615 produits#6 de#1261 la#759 mer#35"
"sont payants ( sauna massage )#negative";"1";"1";"1";"être payants ( sauna massage )";"V V O N N O";"sont#189 payants#7 (#254 sauna#4 massage#3 )#260"
"avec des centres de plongées agrées#positive";"1";"1";"1";"avec un centre de plongée agrées";"P D N P N G";"avec#217 des#322 centres#2 de#1261 plongées#1 agrées#1"
"50 metres ) du thantip villa#positive";"1";"1";"1";"50 metres ) du thantip villa";"D N O P G N";"50#3 metres#2 )#260 du#283 thantip#1 villa#3"
"du bas de gamme en gratuit#strongnegative";"1";"1";"1";"du bas de gamme en gratuit";"D N P N P N";"du#283 bas#18 de#1261 gamme#5 en#372 gratuit#14"
"sinon aucun restaurant dans les parages#negative";"1";"1";"1";"sinon aucun restaurant dans le parage";"C D N P D N";"sinon#20 aucun#16 restaurant#57 dans#266 les#615 parages#1"
"idéal pour jeune couple ou amis#strongpositive";"1";"1";"1";"idéal pour jeune couple ou ami";"N P G N C N";"idéal#12 pour#433 jeune#6 couple#14 ou#67 amis#12"
"bruits énormes liés à la piscine#negative";"1";"1";"1";"bruit énorme lier à le piscine";"N G V P D N";"bruits#4 énormes#1 liés#1 à#525 la#759 piscine#133"
"a l' écoute des eventuelles plaintes#positive";"1";"1";"1";"avoir le écoute des eventuelles plainte";"V D N P D N";"a#345 l'#456 écoute#10 des#322 eventuelles#1 plaintes#2"
"ne pas aller en période rouge#negative";"1";"1";"1";"Ne pas aller en période rouge";"G G V P N G";"ne#164 pas#440 aller#29 en#372 période#3 rouge#5"
"dans le prollongement une plage nudiste#negative";"1";"1";"1";"dans le prollongement un plage nudiste";"P D N D N G";"dans#266 le#712 prollongement#1 une#293 plage#63 nudiste#1"
"état de propreté est très convenable#strongpositive";"1";"1";"1";"état de propreté être très convenable";"N P N V G G";"état#16 de#1261 propreté#20 est#573 très#496 convenable#3"
"moins de 150 € par nuit#positive";"1";"1";"1";"moins de 150 € par nuit";"G P D N P N";"moins#15 de#1261 150#3 €#17 par#106 nuit#39"
"gratuitement à la disposition des clients#positive";"1";"1";"1";"gratuitement à le disposition des client";"G P D N P N";"gratuitement#1 à#525 la#759 disposition#9 des#322 clients#17"
"une superve vue sur la croisette#strongpositive";"1";"1";"1";"un superve voir sur le croisette";"D N V P D N";"une#293 superve#1 vue#28 sur#154 la#759 croisette#4"
"à la pointe de la modernité#positive";"1";"1";"1";"à le pointe de le modernité";"P D N P D N";"à#525 la#759 pointe#1 de#1261 la#759 modernité#1"
"ne cherche pas juste à satisfaire#positive";"1";"1";"1";"ne chercher pas juste à satisfaire";"G V G G P V";"ne#164 cherche#7 pas#440 juste#33 à#525 satisfaire#2"
"se n' est pas dine d'#negative";"1";"1";"1";"se n' être pas dine d'";"Q G V G N P";"se#96 n'#132 est#573 pas#440 dine#2 d'#265"
"beau panier de produits d' accueil#positive";"1";"1";"1";"beau panier de produit d' accueil";"G N P N P N";"beau#24 panier#1 de#1261 produits#6 d'#265 accueil#81"
"à l' intérieur de l' hôtel#positive";"1";"1";"1";"à le intérieur de le hôtel";"P D N P D N";"à#525 l'#456 intérieur#9 de#1261 l'#456 hôtel#294"
"en journée mais aussi le soir#negative";"1";"1";"1";"En journée mais aussi le soir";"P N C G D N";"en#372 journée#18 mais#191 aussi#32 le#712 soir#34"
"navettes gratuites régulières vers l' aéroport#positive";"1";"1";"1";"navette gratuit régulier vers le aéroport";"N G G P D N";"navettes#3 gratuites#5 régulières#2 vers#10 l'#456 aéroport#9"
"mais seulement pour les petits séjours#negative";"1";"1";"1";"mais seulement pour le petit séjour";"C G P D G N";"mais#191 seulement#8 pour#433 les#615 petits#27 séjours#9"
"a conseiller pour des vacances agreables#positive";"1";"1";"1";"avoir conseiller pour un vacance agreables";"V V P D N G";"a#345 conseiller#11 pour#433 des#322 vacances#61 agreables#2"
"à votre disposition hamacs et bancs#positive";"1";"1";"1";"à son disposition hamacs et banc";"P D N O C N";"à#525 votre#22 disposition#9 hamacs#1 et#967 bancs#1"
"retourne en mai et en août#positive";"1";"1";"1";"retourner en mai et en août";"V P N C P N";"retourne#5 en#372 mai#5 et#967 en#372 août#8"
"ne soit pas a la hauteur#negative";"1";"1";"1";"ne être pas avoir le hauteur";"G V G V D N";"ne#164 soit#20 pas#440 a#345 la#759 hauteur#5"
"pas asse chaud pour se rasé#negative";"1";"1";"1";"pas asse chaud pour se raser";"G V G P Q V";"pas#440 asse#1 chaud#8 pour#433 se#96 rasé#1"
"se sent bien dans le quartier#positive";"1";"1";"1";"se sentir bien dans le quartier";"Q V G P D N";"se#96 sent#6 bien#227 dans#266 le#712 quartier#8"
"ne peut accueillir convenablement les familles#strongnegative";"1";"1";"1";"ne pouvoir accueillir convenablement le famille";"G V V G D N";"ne#164 peut#46 accueillir#1 convenablement#1 les#615 familles#11"
"ne fonctionnait pas dans la chambre#negative";"1";"1";"1";"ne fonctionner pas dans le chambre";"G V G P D N";"ne#164 fonctionnait#1 pas#440 dans#266 la#759 chambre#131"
"conseille a tous et a toutes#strongpositive";"1";"1";"1";"conseille avoir tout et avoir tout";"N V G C V G";"conseille#10 a#345 tous#60 et#967 a#345 toutes#24"
"à la sortie de la ciotat#positive";"1";"1";"1";"à le sortie de le ciotat";"P D N P D N";"à#525 la#759 sortie#5 de#1261 la#759 ciotat#9"
"juste bon a passer une nuit#negative";"1";"1";"1";"juste bon avoir passer un nuit";"G G V V D N";"juste#33 bon#149 a#345 passer#20 une#293 nuit#39"
"ne soit pas terrible du tout#positive";"1";"1";"1";"ne être pas terrible du tout";"G V G G P G";"ne#164 soit#20 pas#440 terrible#9 du#283 tout#148"
"a volonté partout dans l' hotel.#positive";"1";"1";"1";"avoir volonté partout dans le hotel.";"V V G P D N";"a#345 volonté#5 partout#9 dans#266 l'#456 hotel.#1"
"pour prendre soin de son corps#positive";"1";"1";"1";"pour prendre soin de son corps";"P V N P D N";"pour#433 prendre#14 soin#4 de#1261 son#29 corps#1"
"150 metres du bord de mer#positive";"1";"1";"1";"150 metres du bord de mer";"D N P N P N";"150#3 metres#2 du#283 bord#19 de#1261 mer#35"
"il reste du travail a fournir#negative";"1";"1";"1";"il rester du travail avoir fournir";"Q V D N V V";"il#220 reste#22 du#283 travail#6 a#345 fournir#3"
"pas particulièrement adapté aux petits enfants#negative";"1";"1";"1";"pas particulièrement adapter aux petit enfant";"G G V P G N";"pas#440 particulièrement#3 adapté#7 aux#52 petits#27 enfants#80"
"pas nettoyé depuis la dernière saison#negative";"1";"1";"1";"pas nettoyer depuis le dernier saison";"G V P D G N";"pas#440 nettoyé#3 depuis#10 la#759 dernière#6 saison#11"
"réellement vous avez droit à 30#negative";"1";"1";"1";"réellement lui avoir droit à 30";"G Q V N P D";"réellement#3 vous#145 avez#4 droit#8 à#525 30#9"
"ce qui a compliqué les transferts#negative";"1";"1";"1";"ce qui avoir compliquer le transfert";"P P V V D N";"ce#138 qui#183 a#345 compliqué#1 les#615 transferts#1"
"toujours à l' écoute des clients#positive";"1";"1";"1";"toujours à le écoute des client";"G P D N P N";"toujours#45 à#525 l'#456 écoute#10 des#322 clients#17"
"short de bain à la piscine#positive";"1";"1";"1";"short de bain à le piscine";"N P N P D N";"short#3 de#1261 bain#34 à#525 la#759 piscine#133"
"pas terrible pour un 4 etoiles#negative";"1";"1";"1";"pas terrible pour un 4 etoiles";"G G P D G C";"pas#440 terrible#9 pour#433 un#532 4#49 etoiles#8"
"pour petit déjeuner et diner tranquille#positive";"1";"1";"1";"pour petit déjeuner et diner tranquille";"P G N C V G";"pour#433 petit#111 déjeuner#42 et#967 diner#5 tranquille#3"
"pas d’ eau proposé à table#negative";"1";"1";"1";"Pas d’ eau proposer à table";"G G N V P N";"pas#440 d’#7 eau#39 proposé#4 à#525 table#12"
"ne pense qu' à l' argent#strongnegative";"1";"1";"1";"ne penser qu' à le argent";"G V G P D N";"ne#164 pense#8 qu'#54 à#525 l'#456 argent#6"
"dans la tradition des grands hotels#positive";"1";"1";"1";"dans le tradition des grand hotels";"P D N P G N";"dans#266 la#759 tradition#1 des#322 grands#6 hotels#5"
